dDocent_Contig_100	1	134	0	23	133	0.1729323
dDocent_Contig_100	1	134	2	1	133	0.0075188
dDocent_Contig_100	1	134	4	2	133	0.0150376
dDocent_Contig_100	1	134	7	2	133	0.0150376
dDocent_Contig_100	1	134	8	19	133	0.1428571
dDocent_Contig_100	1	134	9	86	133	0.6466165
dDocent_Contig_1000	1	134	0	53	133	0.3984962
dDocent_Contig_1000	1	134	1	17	133	0.1278196
dDocent_Contig_1000	1	134	3	61	133	0.4586466
dDocent_Contig_1000	1	134	5	2	133	0.0150376
dDocent_Contig_10000	1	134	0	133	133	1.0000000
dDocent_Contig_10024	1	134	0	25	133	0.1879699
dDocent_Contig_10024	1	134	5	1	133	0.0075188
dDocent_Contig_10024	1	134	6	21	133	0.1578947
dDocent_Contig_10024	1	134	9	28	133	0.2105263
dDocent_Contig_10024	1	134	10	26	133	0.1954887
dDocent_Contig_10024	1	134	15	32	133	0.2406015
dDocent_Contig_10025	1	134	0	133	133	1.0000000
dDocent_Contig_10026	1	134	3	31	133	0.2330827
dDocent_Contig_10026	1	134	9	102	133	0.7669173
dDocent_Contig_10028	1	134	0	49	133	0.3684210
dDocent_Contig_10028	1	134	2	54	133	0.4060150
dDocent_Contig_10028	1	134	3	30	133	0.2255639
dDocent_Contig_1003	1	134	0	63	133	0.4736842
dDocent_Contig_1003	1	134	1	27	133	0.2030075
dDocent_Contig_1003	1	134	3	43	133	0.3233083
dDocent_Contig_10042	1	134	0	55	133	0.4135338
dDocent_Contig_10042	1	134	1	78	133	0.5864662
dDocent_Contig_10043	1	134	0	25	133	0.1879699
dDocent_Contig_10043	1	134	3	25	133	0.1879699
dDocent_Contig_10043	1	134	4	82	133	0.6165413
dDocent_Contig_10043	1	134	6	1	133	0.0075188
dDocent_Contig_10044	1	134	0	16	133	0.1203008
dDocent_Contig_10044	1	134	2	94	133	0.7067669
dDocent_Contig_10044	1	134	4	23	133	0.1729323
dDocent_Contig_10045	1	134	0	133	133	1.0000000
dDocent_Contig_1005	1	134	0	38	133	0.2857143
dDocent_Contig_1005	1	134	1	25	133	0.1879699
dDocent_Contig_1005	1	134	2	9	133	0.0676692
dDocent_Contig_1005	1	134	3	61	133	0.4586466
dDocent_Contig_1006	1	134	0	24	133	0.1804511
dDocent_Contig_1006	1	134	2	18	133	0.1353384
dDocent_Contig_1006	1	134	5	2	133	0.0150376
dDocent_Contig_1006	1	134	6	1	133	0.0075188
dDocent_Contig_1006	1	134	7	1	133	0.0075188
dDocent_Contig_1006	1	134	8	7	133	0.0526316
dDocent_Contig_1006	1	134	10	8	133	0.0601504
dDocent_Contig_1006	1	134	16	69	133	0.5187970
dDocent_Contig_1006	1	134	17	1	133	0.0075188
dDocent_Contig_1006	1	134	18	2	133	0.0150376
dDocent_Contig_10061	1	134	0	133	133	1.0000000
dDocent_Contig_10065	1	134	0	133	133	1.0000000
dDocent_Contig_10068	1	134	1	18	133	0.1353384
dDocent_Contig_10068	1	134	2	52	133	0.3909774
dDocent_Contig_10068	1	134	4	1	133	0.0075188
dDocent_Contig_10068	1	134	7	26	133	0.1954887
dDocent_Contig_10068	1	134	8	7	133	0.0526316
dDocent_Contig_10068	1	134	10	29	133	0.2180451
dDocent_Contig_10070	1	134	0	133	133	1.0000000
dDocent_Contig_10073	1	134	0	6	133	0.0451128
dDocent_Contig_10073	1	134	1	65	133	0.4887218
dDocent_Contig_10073	1	134	2	62	133	0.4661654
dDocent_Contig_10076	1	134	0	15	133	0.1127820
dDocent_Contig_10076	1	134	3	4	133	0.0300752
dDocent_Contig_10076	1	134	4	1	133	0.0075188
dDocent_Contig_10076	1	134	5	4	133	0.0300752
dDocent_Contig_10076	1	134	6	4	133	0.0300752
dDocent_Contig_10076	1	134	10	8	133	0.0601504
dDocent_Contig_10076	1	134	12	25	133	0.1879699
dDocent_Contig_10076	1	134	13	72	133	0.5413534
dDocent_Contig_10077	1	134	1	4	133	0.0300752
dDocent_Contig_10077	1	134	2	1	133	0.0075188
dDocent_Contig_10077	1	134	3	8	133	0.0601504
dDocent_Contig_10077	1	134	5	14	133	0.1052632
dDocent_Contig_10077	1	134	6	31	133	0.2330827
dDocent_Contig_10077	1	134	10	44	133	0.3308271
dDocent_Contig_10077	1	134	12	31	133	0.2330827
dDocent_Contig_10078	1	134	0	30	133	0.2255639
dDocent_Contig_10078	1	134	2	26	133	0.1954887
dDocent_Contig_10078	1	134	3	77	133	0.5789474
dDocent_Contig_1008	1	134	0	6	133	0.0451128
dDocent_Contig_1008	1	134	1	11	133	0.0827068
dDocent_Contig_1008	1	134	4	9	133	0.0676692
dDocent_Contig_1008	1	134	5	10	133	0.0751880
dDocent_Contig_1008	1	134	6	12	133	0.0902256
dDocent_Contig_1008	1	134	7	1	133	0.0075188
dDocent_Contig_1008	1	134	8	2	133	0.0150376
dDocent_Contig_1008	1	134	11	3	133	0.0225564
dDocent_Contig_1008	1	134	12	8	133	0.0601504
dDocent_Contig_1008	1	134	13	3	133	0.0225564
dDocent_Contig_1008	1	134	14	32	133	0.2406015
dDocent_Contig_1008	1	134	17	18	133	0.1353384
dDocent_Contig_1008	1	134	18	2	133	0.0150376
dDocent_Contig_1008	1	134	19	13	133	0.0977444
dDocent_Contig_1008	1	134	20	3	133	0.0225564
dDocent_Contig_10081	1	134	0	66	133	0.4962406
dDocent_Contig_10081	1	134	1	67	133	0.5037594
dDocent_Contig_10086	1	134	0	133	133	1.0000000
dDocent_Contig_10095	1	134	0	6	133	0.0451128
dDocent_Contig_10095	1	134	1	115	133	0.8646616
dDocent_Contig_10095	1	134	2	12	133	0.0902256
dDocent_Contig_10096	1	134	0	18	133	0.1353384
